Post ID,Post Link,Text,Date & Time,Author ID,Likes,Comments,Reposts,Hashtags,Content Type,Text Length,Time of Day
14601488,https://vk.com/wall-22746750_14601488,🤔 Забьет завтра свой 100-й гол в ЛЧ?,2024-11-25T15:28:21,22746750,1022,30,9,Нет,attachments:photo_text,36,День
14601433,https://vk.com/wall-22746750_14601433,"💬 Ханси Флик: «Надеюсь, завтрашняя игра станет последней, которую пропустит Ямаль. Надеюсь, что в субботу он окажется хотя бы на скамейке запасных»

«У Бальде мышечные проблемы, и мы решили, что он должен отдохнуть. Сегодня он чувствует себя лучше, но игру с «Брестом» пропустит. Надеюсь, он восстановится к субботнему матчу»

«У нас самая молодая команда в лиге, дорога не всегда бывает гладкой. Нам следовало лучше защищаться с «Сельтой». Иногда достаточно контролировать мяч и хорошо защищаться. В",2024-11-25T13:59:17,22746750,783,14,9,Нет,attachments:photo_text,1171,День
14601378,https://vk.com/wall-22746750_14601378,📰 SPORT: «Барса» хочет летом подписать защитников на оба фланга. Ханси Флик предупреждал о проблемах на краях еще после назначения.,2024-11-25T13:00:01,22746750,773,37,6,Нет,attachments:photo_text,131,День
14601301,https://vk.com/wall-22746750_14601301,"💬 Отец Неймара — о карьере сына: «Мы никогда ничего не планировали. Единственный план был — попасть в «Барсу». Все остальное... «ПСЖ» — это была сумасшедшая идея, которая превратилась в водоворот. То же самое с «Аль-Хилалем»",2024-11-25T12:00:00,22746750,2204,75,53,Нет,attachments:photo_text,224,День
14601281,https://vk.com/wall-22746750_14601281,Барса 🤩❤️‍🔥,2024-11-25T11:42:12,22746750,1183,7,23,Нет,attachments:video_text,11,Утро
14601239,https://vk.com/wall-22746750_14601239,"💬 Роберт Левандовски — о «Барсе»: «Вокруг клуба очень много шума и дезинформации, это вредит карьере. Я понял, как работает этот медиамир, и полностью от него отключился»",2024-11-25T11:01:00,22746750,834,5,4,Нет,attachments:photo_text,170,Утро
14601156,https://vk.com/wall-22746750_14601156,"📰 SPORT: Ханси Флик полностью доверяет Жюлю Кунде, несмотря на ошибку в матче с «Сельтой». Тренеру не понравилась критика француза от Гави и других игроков «Барсы».",2024-11-25T10:01:00,22746750,985,51,8,Нет,attachments:photo_text,164,Утро
14601066,https://vk.com/wall-22746750_14601066,"😡 Ханси Флик был зол «как никогда» после ничьей с «Сельтой»
 
🗣 Флик собрал всех футболистов и заявил: 

«Так продолжаться не может! Дело не в пяти или десяти минутах — дело в том, как мы играли весь матч. Нельзя выходить и играть только на 80%, это недопустимо. Не могу поверить в увиденное. Но такого больше не повторится, чего бы это ни стоило»
 
«Я могу принять поражение, и ничью тоже, но не в таком стиле. Я не потерплю подобных ошибок. Если придется тренироваться вдвое больше, мы будем это де",2024-11-25T09:01:00,22746750,4075,106,237,Нет,attachments:photo_text,609,Утро
14600987,https://vk.com/wall-22746750_14600987,"❌🏆 Трофеи, которые не покорились Роналду и Месси",2024-11-25T08:01:00,22746750,1099,67,38,Нет,attachments:photo_text,48,Утро
14600948,https://vk.com/wall-22746750_14600948,🔝🇪🇸 Топ-4 Ла Лиги на данный момент,2024-11-25T07:01:00,22746750,1035,45,8,Нет,attachments:photo_text,34,Утро
14600918,https://vk.com/wall-22746750_14600918,"🏆 ЛИГА ЧЕМПИОНОВ | 5-Й ТУР | 26 НОЯБРЯ
 
⚽ «БАРСЕЛОНА» — «БРЕСТ» 
 
⏰ 23:00 (Москва, Минск), 22:00 (Киев), 1:00 (Астана)",2024-11-25T06:00:00,22746750,991,34,30,Нет,attachments:photo_text,120,Утро
14600870,https://vk.com/wall-22746750_14600870,❗👀 «Барса» набрала лишь 1 очко из 9 возможных без Ямаля в стартовом составе в Ла Лиге в этом сезоне,2024-11-25T04:00:01,22746750,1094,35,32,Нет,attachments:photo_text,99,Ночь
14600849,https://vk.com/wall-22746750_14600849,"🗞 Diario Sport: Ханси Флик не будет рисковать здоровьем Ламина Ямаля. Он выйдет на поле только тогда, когда будет готов на 100%.",2024-11-25T03:00:00,22746750,808,14,4,Нет,attachments:photo_text,128,Ночь
14600818,https://vk.com/wall-22746750_14600818,🟥🤔 Не красная ли это?,2024-11-25T02:01:00,22746750,1678,76,50,Нет,attachments:photo_text,21,Ночь
14600802,https://vk.com/wall-22746750_14600802,"🗞️ Diario Sport: «Барселона» сообщила Иньиго Мартинесу и Роберту Левандовски, что клуб рассчитывает на них в следующем сезоне, и их контракты будут автоматически продлены летом.",2024-11-25T01:00:00,22746750,877,9,7,Нет,attachments:photo_text,177,Ночь
14600784,https://vk.com/wall-22746750_14600784,📰 SPORT: Эктор Форт теперь будет сменщиком Жюля Кунде и Алехандро Бальде. Ханси Флик был впечатлен игрой 18-летнего защитника в матче с «Сельтой».,2024-11-25T00:01:00,22746750,1318,29,22,Нет,attachments:photo_text,146,Ночь
14600766,https://vk.com/wall-22746750_14600766,🗣️ Араухо в IG: «Новый шаг. Это потрясающее чувство — снова тренироваться с товарищами по команде».,2024-11-24T23:00:00,22746750,822,19,4,Нет,attachments:photo_text,99,Ночь
14600741,https://vk.com/wall-22746750_14600741,"📰 Catalunya Ràdio: Ханси Флик устроил разнос игрокам «Барсы» после ничьей с «Сельтой». Тренер был очень зол и попытался донести до футболистов, что те обязаны сохранять концентрацию до финального свистка. Флика крайне разочаровали грубые индивидуальные ошибки.",2024-11-24T22:01:00,22746750,2018,40,46,Нет,attachments:photo_text,260,Вечер
14600727,https://vk.com/wall-22746750_14600727,Он снова с нами! 🤩📸,2024-11-24T21:37:44,22746750,817,18,2,Нет,attachments:photo_text,19,Вечер
14600682,https://vk.com/wall-22746750_14600682,"💬 Андреас Кристенсен: «Мне сделали небольшую операцию. Она несерьезная. На самом деле, это немного ускорит процесс восстановления. Все идет в правильном направлении»

«Теперь речь идет о том, чтобы каждый день наращивать нагрузки, чтобы начать чувствовать себя уверенно и комфортно в разных движениях. Надеюсь, что скоро вернусь на поле»

«Сейчас я сосредоточен на полном восстановлении. Очень важно, чтобы я вернулся на 100% и помог команде. Я начинаю видеть свет в конце туннеля»",2024-11-24T20:01:00,22746750,729,25,3,Нет,attachments:photo_text,481,Вечер
14600662,https://vk.com/wall-22746750_14600662,💥 Лучшие голы трио МСН! Как же они были хороши!,2024-11-24T19:40:48,22746750,689,26,58,Нет,attachments:video_text,47,Вечер
14600597,https://vk.com/wall-22746750_14600597,"🗣️ Педри: «Нас ждет Лига чемпионов. Мы возвращаемся домой с большим энтузиазмом, чем когда-либо, чтобы победить».",2024-11-24T18:12:17,22746750,999,22,4,Нет,attachments:photo_text,113,Вечер
14600574,https://vk.com/wall-22746750_14600574,"❤️, если скучали по этим празднованиям Гави-Леви.",2024-11-24T17:25:27,22746750,1433,15,10,Нет,attachments:photo_text,49,День
